"T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
298.564,0.052692,0.00810584,0,8.22766,1.20009,0.05,-0.01
299.056,0.0479315,0.00800736,0,8.23045,1.21486,0.05,-0.01
299.575,0.0432829,0.00788523,0,8.23322,1.22946,0.05,-0.01
300.12,0.038759,0.00773483,0,8.23594,1.24389,0.05,-0.01
300.692,0.0343742,0.00755069,0,8.23861,1.25816,0.05,-0.01
301.288,0.0301455,0.00732658,0,8.24124,1.27226,0.05,-0.01
301.907,0.0260919,0.00705575,0,8.24382,1.2862,0.05,-0.01
302.548,0.022235,0.00673127,0,8.24635,1.29998,0.05,-0.01
303.21,0.0185982,0.0063465,0,8.24882,1.31359,0.05,-0.01
303.891,0.015207,0.00589571,0,8.25122,1.32705,0.05,-0.01
304.59,0.0120876,0.00537488,0,8.25355,1.34036,0.05,-0.01
293.5,0.33825,0,0,8.25884,0,0.06,-0.01
293.5,0.33781,0.000317693,0,8.25403,0.0286091,0.06,-0.01
293.5,0.337612,0.000779813,0,8.24607,0.0568883,0.06,-0.01
293.5,0.336671,0.0012257,0,8.23963,0.0848413,0.06,-0.01
293.5,0.335496,0.00163982,0,8.23316,0.112472,0.06,-0.01
293.5,0.334007,0.00202985,0,8.22694,0.139784,0.06,-0.01
293.5,0.332231,0.00239303,0,8.22101,0.166781,0.06,-0.01
293.5,0.330192,0.00273456,0,8.21536,0.193467,0.06,-0.01
293.5,0.327906,0.00305852,0,8.21,0.219845,0.06,-0.01
293.501,0.325389,0.00336825,0,8.20494,0.245919,0.06,-0.01
293.501,0.322657,0.0036666,0,8.20018,0.271692,0.06,-0.01
293.501,0.319721,0.00395585,0,8.19573,0.297168,0.06,-0.01
293.501,0.316591,0.00423789,0,8.19158,0.322351,0.06,-0.01
293.502,0.313277,0.00451427,0,8.18774,0.347243,0.06,-0.01
293.502,0.309786,0.00478625,0,8.1842,0.371847,0.06,-0.01
293.503,0.306126,0.00505485,0,8.18095,0.396169,0.06,-0.01
293.504,0.302303,0.00532088,0,8.17801,0.420209,0.06,-0.01
293.505,0.298321,0.00558501,0,8.17535,0.443973,0.06,-0.01
293.506,0.294186,0.00584773,0,8.17299,0.467462,0.06,-0.01
293.508,0.289903,0.0061094,0,8.17091,0.49068,0.06,-0.01
293.51,0.285475,0.00637025,0,8.16911,0.513631,0.06,-0.01
293.513,0.280907,0.00663041,0,8.16758,0.536317,0.06,-0.01
293.516,0.276203,0.0068899,0,8.16632,0.558742,0.06,-0.01
293.52,0.271366,0.00714866,0,8.16532,0.580908,0.06,-0.01
293.525,0.266399,0.0074065,0,8.16458,0.602818,0.06,-0.01
293.532,0.261308,0.0076632,0,8.16409,0.624476,0.06,-0.01
293.54,0.256095,0.00791844,0,8.16384,0.645883,0.06,-0.01
293.549,0.250765,0.00817182,0,8.16383,0.667044,0.06,-0.01
293.561,0.245321,0.00842288,0,8.16404,0.687961,0.06,-0.01
293.575,0.239769,0.00867111,0,8.16448,0.708637,0.06,-0.01
293.593,0.234112,0.00891592,0,8.16513,0.729075,0.06,-0.01
293.613,0.228356,0.0091567,0,8.16599,0.749276,0.06,-0.01
293.638,0.222506,0.00939275,0,8.16704,0.769245,0.06,-0.01
293.667,0.216567,0.00962338,0,8.16828,0.788983,0.06,-0.01
293.702,0.210544,0.00984781,0,8.1697,0.808494,0.06,-0.01
293.743,0.204445,0.0100653,0,8.17128,0.82778,0.06,-0.01
293.791,0.198275,0.0102749,0,8.17303,0.846844,0.06,-0.01
293.847,0.192041,0.010476,0,8.17493,0.865687,0.06,-0.01
293.912,0.18575,0.0106677,0,8.17697,0.884314,0.06,-0.01
293.987,0.179408,0.010849,0,8.17914,0.902725,0.06,-0.01
294.073,0.173024,0.0110194,0,8.18143,0.920924,0.06,-0.01
294.172,0.166606,0.0111778,0,8.18382,0.938914,0.06,-0.01
294.285,0.160161,0.0113237,0,8.18632,0.956696,0.06,-0.01
294.413,0.153697,0.0114564,0,8.18891,0.974272,0.06,-0.01
294.557,0.147222,0.0115751,0,8.19157,0.991647,0.06,-0.01
294.719,0.140746,0.0116795,0,8.19431,1.00882,0.06,-0.01
294.901,0.134277,0.011769,0,8.1971,1.0258,0.06,-0.01
295.103,0.127822,0.0118433,0,8.19994,1.04258,0.06,-0.01
295.327,0.121392,0.0119021,0,8.20281,1.05916,0.06,-0.01
295.574,0.114993,0.0119453,0,8.20572,1.07556,0.06,-0.01
295.845,0.108635,0.0119726,0,8.20864,1.09176,0.06,-0.01
296.142,0.102325,0.0119838,0,8.21157,1.10778,0.06,-0.01
296.465,0.0960732,0.0119785,0,8.2145,1.12362,0.06,-0.01
296.815,0.089887,0.0119562,0,8.21742,1.13927,0.06,-0.01
297.193,0.0837753,0.0119158,0,8.22033,1.15474,0.06,-0.01
297.598,0.077747,0.0118558,0,8.22322,1.17003,0.06,-0.01
298.032,0.0718119,0.0117742,0,8.22608,1.18515,0.06,-0.01
298.494,0.0659804,0.0116678,0,8.22891,1.20009,0.06,-0.01
298.984,0.0602641,0.0115327,0,8.2317,1.21486,0.06,-0.01
299.502,0.054676,0.0113636,0,8.23444,1.22946,0.06,-0.01
300.046,0.0492311,0.0111544,0,8.23714,1.24389,0.06,-0.01
300.617,0.0439464,0.0108976,0,8.2398,1.25816,0.06,-0.01
301.213,0.0388411,0.0105848,0,8.2424,1.27226,0.06,-0.01
301.832,0.0339371,0.0102071,0,8.24495,1.2862,0.06,-0.01
302.474,0.0292587,0.00975518,0,8.24743,1.29998,0.06,-0.01
303.137,0.0248324,0.00922037,0,8.24986,1.31359,0.06,-0.01
303.819,0.0206865,0.00859516,0,8.25222,1.32705,0.06,-0.01
304.518,0.0168502,0.00787444,0,8.2545,1.34036,0.06,-0.01
293.5,0.39045,0,0,8.25888,0,0.07,-0.01
293.5,0.389982,0.000452207,0,8.25405,0.0286091,0.07,-0.01
293.5,0.389714,0.00103981,0,8.24607,0.0568883,0.07,-0.01
293.5,0.388678,0.00161572,0,8.23965,0.0848413,0.07,-0.01
293.5,0.387377,0.00215453,0,8.2332,0.112472,0.07,-0.01
293.5,0.385735,0.00266518,0,8.22701,0.139784,0.07,-0.01
293.5,0.383775,0.00314417,0,8.22111,0.166781,0.07,-0.01
293.5,0.381521,0.00359672,0,8.21548,0.193467,0.07,-0.01
293.5,0.378991,0.00402747,0,8.21015,0.219845,0.07,-0.01
293.501,0.376201,0.00444036,0,8.20512,0.245919,0.07,-0.01
293.501,0.373167,0.00483884,0,8.20039,0.271692,0.07,-0.01
293.501,0.369901,0.00522578,0,8.19596,0.297168,0.07,-0.01
293.501,0.366415,0.00560355,0,8.19184,0.322351,0.07,-0.01
293.502,0.362718,0.00597412,0,8.18802,0.347243,0.07,-0.01
293.502,0.358819,0.00633912,0,8.1845,0.371847,0.07,-0.01
293.503,0.354726,0.00669987,0,8.18128,0.396169,0.07,-0.01
293.504,0.350445,0.00705746,0,8.17836,0.420209,0.07,-0.01
293.505,0.345982,0.00741274,0,8.17573,0.443973,0.07,-0.01
293.506,0.341343,0.00776637,0,8.17339,0.467462,0.07,-0.01
293.507,0.336532,0.00811884,0,8.17133,0.49068,0.07,-0.01
293.509,0.331555,0.00847047,0,8.16955,0.513631,0.07,-0.01
293.512,0.326414,0.00882145,0,8.16805,0.536317,0.07,-0.01
293.515,0.321116,0.00917181,0,8.16681,0.558742,0.07,-0.01
293.519,0.315663,0.00952147,0,8.16584,0.580908,0.07,-0.01
293.524,0.31006,0.00987024,0,8.16512,0.602818,0.07,-0.01
293.53,0.30431,0.0102178,0,8.16466,0.624476,0.07,-0.01
293.538,0.298419,0.0105637,0,8.16443,0.645883,0.07,-0.01
293.547,0.292389,0.0109076,0,8.16445,0.667044,0.07,-0.01
293.558,0.286227,0.0112487,0,8.16469,0.687961,0.07,-0.01
293.572,0.279935,0.0115864,0,8.16515,0.708637,0.07,-0.01
293.589,0.27352,0.01192,0,8.16583,0.729075,0.07,-0.01
293.608,0.266987,0.0122486,0,8.16671,0.749276,0.07,-0.01
293.632,0.260341,0.0125714,0,8.16779,0.769245,0.07,-0.01
293.66,0.253587,0.0128873,0,8.16906,0.788983,0.07,-0.01
293.694,0.246733,0.0131955,0,8.1705,0.808494,0.07,-0.01
293.733,0.239785,0.0134947,0,8.17212,0.82778,0.07,-0.01
293.779,0.23275,0.0137841,0,8.17389,0.846844,0.07,-0.01
293.833,0.225635,0.0140624,0,8.17581,0.865687,0.07,-0.01
293.896,0.218447,0.0143285,0,8.17788,0.884314,0.07,-0.01
293.969,0.211195,0.0145814,0,8.18007,0.902725,0.07,-0.01
294.053,0.203887,0.0148199,0,8.18239,0.920924,0.07,-0.01
294.149,0.196532,0.0150431,0,8.18481,0.938914,0.07,-0.01
294.259,0.189138,0.0152497,0,8.18733,0.956696,0.07,-0.01
294.384,0.181715,0.015439,0,8.18995,0.974272,0.07,-0.01
294.525,0.174272,0.01561,0,8.19263,0.991647,0.07,-0.01
294.683,0.166818,0.015762,0,8.19539,1.00882,0.07,-0.01
294.861,0.159364,0.0158944,0,8.1982,1.0258,0.07,-0.01
295.059,0.151919,0.0160064,0,8.20106,1.04258,0.07,-0.01
295.279,0.144492,0.0160978,0,8.20396,1.05916,0.07,-0.01
295.522,0.137094,0.0161681,0,8.20688,1.07556,0.07,-0.01
295.79,0.129735,0.0162168,0,8.20981,1.09176,0.07,-0.01
296.082,0.122423,0.0162437,0,8.21276,1.10778,0.07,-0.01
296.402,0.11517,0.016248,0,8.2157,1.12362,0.07,-0.01
296.748,0.107986,0.0162289,0,8.21864,1.13927,0.07,-0.01
297.122,0.10088,0.0161848,0,8.22156,1.15474,0.07,-0.01
297.524,0.0938628,0.0161139,0,8.22445,1.17003,0.07,-0.01
297.955,0.0869469,0.0160131,0,8.22731,1.18515,0.07,-0.01
298.414,0.0801441,0.0158785,0,8.23013,1.20009,0.07,-0.01
298.902,0.0734679,0.0157048,0,8.23292,1.21486,0.07,-0.01
299.418,0.0669334,0.0154853,0,8.23565,1.22946,0.07,-0.01
299.961,0.0605576,0.0152121,0,8.23834,1.24389,0.07,-0.01
300.531,0.0543595,0.0148755,0,8.24097,1.25816,0.07,-0.01
301.126,0.0483608,0.0144651,0,8.24355,1.27226,0.07,-0.01
301.745,0.0425856,0.0139693,0,8.24607,1.2862,0.07,-0.01
302.387,0.0370607,0.0133765,0,8.24852,1.29998,0.07,-0.01
303.051,0.0318151,0.0126757,0,8.25091,1.31359,0.07,-0.01
303.734,0.0268797,0.0118577,0,8.25323,1.32705,0.07,-0.01
304.436,0.0222867,0.0109159,0,8.25547,1.34036,0.07,-0.01
293.5,0.44145,0,0,8.25889,0,0.08,-0.01
293.5,0.440961,0.00060256,0,8.25403,0.0286091,0.08,-0.01
293.5,0.440633,0.0013273,0,8.24603,0.0568883,0.08,-0.01
293.5,0.439517,0.00204235,0,8.23962,0.0848413,0.08,-0.01
293.5,0.438108,0.00271614,0,8.2332,0.112472,0.08,-0.01
293.5,0.436336,0.00335804,0,8.22704,0.139784,0.08,-0.01
293.5,0.434218,0.00396402,0,8.22116,0.166781,0.08,-0.01
293.5,0.431781,0.00453907,0,8.21556,0.193467,0.08,-0.01
293.5,0.42904,0.00508826,0,8.21025,0.219845,0.08,-0.01
293.501,0.426013,0.00561605,0,8.20524,0.245919,0.08,-0.01
293.501,0.422716,0.00612643,0,8.20053,0.271692,0.08,-0.01
293.501,0.419161,0.0066228,0,8.19613,0.297168,0.08,-0.01
293.501,0.415361,0.00710804,0,8.19203,0.322351,0.08,-0.01
293.502,0.411326,0.00758455,0,8.18823,0.347243,0.08,-0.01
293.502,0.407064,0.00805434,0,8.18474,0.371847,0.08,-0.01
293.503,0.402585,0.00851906,0,8.18154,0.396169,0.08,-0.01
293.503,0.397895,0.00898007,0,8.17864,0.420209,0.08,-0.01
293.504,0.393,0.00943844,0,8.17603,0.443973,0.08,-0.01
293.505,0.387906,0.00989503,0,8.17372,0.467462,0.08,-0.01
293.507,0.382619,0.0103505,0,8.17168,0.49068,0.08,-0.01
293.509,0.377143,0.0108052,0,8.16992,0.513631,0.08,-0.01
293.511,0.371483,0.0112594,0,8.16844,0.536317,0.08,-0.01
293.514,0.365643,0.0117131,0,8.16723,0.558742,0.08,-0.01
293.518,0.359628,0.0121664,0,8.16628,0.580908,0.08,-0.01
293.523,0.353441,0.0126189,0,8.16559,0.602818,0.08,-0.01
293.529,0.347086,0.0130704,0,8.16514,0.624476,0.08,-0.01
293.536,0.340569,0.0135202,0,8.16495,0.645883,0.08,-0.01
293.545,0.333894,0.0139678,0,8.16498,0.667044,0.08,-0.01
293.555,0.327065,0.0144124,0,8.16525,0.687961,0.08,-0.01
293.568,0.320088,0.0148532,0,8.16574,0.708637,0.08,-0.01
293.584,0.312967,0.0152893,0,8.16644,0.729075,0.08,-0.01
293.603,0.305708,0.0157195,0,8.16735,0.749276,0.08,-0.01
293.626,0.298317,0.0161428,0,8.16846,0.769245,0.08,-0.01
293.653,0.2908,0.016558,0,8.16975,0.788983,0.08,-0.01
293.685,0.283164,0.0169637,0,8.17122,0.808494,0.08,-0.01
293.723,0.275415,0.0173588,0,8.17286,0.82778,0.08,-0.01
293.767,0.267562,0.0177417,0,8.17466,0.846844,0.08,-0.01
293.819,0.259612,0.0181111,0,8.17661,0.865687,0.08,-0.01
293.88,0.251573,0.0184655,0,8.17871,0.884314,0.08,-0.01
293.95,0.243453,0.0188035,0,8.18093,0.902725,0.08,-0.01
294.031,0.235263,0.0191237,0,8.18327,0.920924,0.08,-0.01
294.124,0.22701,0.0194247,0,8.18572,0.938914,0.08,-0.01
294.231,0.218706,0.0197051,0,8.18827,0.956696,0.08,-0.01
294.352,0.210359,0.0199637,0,8.1909,0.974272,0.08,-0.01
294.489,0.20198,0.0201992,0,8.19362,0.991647,0.08,-0.01
294.644,0.19358,0.0204107,0,8.1964,1.00882,0.08,-0.01
294.818,0.18517,0.0205972,0,8.19923,1.0258,0.08,-0.01
295.012,0.17676,0.0207578,0,8.20212,1.04258,0.08,-0.01
295.227,0.168361,0.0208919,0,8.20503,1.05916,0.08,-0.01
295.466,0.159984,0.0209987,0,8.20798,1.07556,0.08,-0.01
295.729,0.151641,0.0210777,0,8.21093,1.09176,0.08,-0.01
296.017,0.143344,0.0211282,0,8.2139,1.10778,0.08,-0.01
296.331,0.135102,0.0211491,0,8.21686,1.12362,0.08,-0.01
296.673,0.126929,0.0211393,0,8.21981,1.13927,0.08,-0.01
297.043,0.118835,0.0210967,0,8.22273,1.15474,0.08,-0.01
297.442,0.110835,0.0210187,0,8.22563,1.17003,0.08,-0.01
297.869,0.102939,0.0209015,0,8.2285,1.18515,0.08,-0.01
298.325,0.0951638,0.0207401,0,8.23133,1.20009,0.08,-0.01
298.811,0.0875232,0.020528,0,8.23411,1.21486,0.08,-0.01
299.324,0.0800346,0.0202568,0,8.23684,1.22946,0.08,-0.01
299.865,0.0727168,0.0199167,0,8.23951,1.24389,0.08,-0.01
300.434,0.0655909,0.019496,0,8.24213,1.25816,0.08,-0.01
301.028,0.0586803,0.0189817,0,8.24469,1.27226,0.08,-0.01
301.647,0.0520114,0.0183599,0,8.24718,1.2862,0.08,-0.01
302.29,0.045613,0.0176163,0,8.24961,1.29998,0.08,-0.01
302.954,0.0395165,0.0167374,0,8.25197,1.31359,0.08,-0.01
303.639,0.0337553,0.015712,0,8.25426,1.32705,0.08,-0.01
304.341,0.0283641,0.0145322,0,8.25647,1.34036,0.08,-0.01
293.5,0.49125,0,0,8.25885,0,0.09,-0.01
293.5,0.490746,0.000765638,0,8.25397,0.0286091,0.09,-0.01
293.5,0.490368,0.00163774,0,8.24594,0.0568883,0.09,-0.01
293.5,0.489187,0.00249993,0,8.23955,0.0848413,0.09,-0.01
293.5,0.487687,0.00331745,0,8.23315,0.112472,0.09,-0.01
293.5,0.485805,0.00409968,0,8.22701,0.139784,0.09,-0.01
293.5,0.483555,0.0048423,0,8.22115,0.166781,0.09,-0.01
293.5,0.480962,0.00554995,0,8.21557,0.193467,0.09,-0.01
293.5,0.478042,0.00622797,0,8.21029,0.219845,0.09,-0.01
293.501,0.474813,0.00688122,0,8.2053,0.245919,0.09,-0.01
293.501,0.471289,0.00751419,0,8.20062,0.271692,0.09,-0.01
293.501,0.467484,0.00813078,0,8.19624,0.297168,0.09,-0.01
293.501,0.463411,0.00873435,0,8.19216,0.322351,0.09,-0.01
293.501,0.45908,0.00932772,0,8.18838,0.347243,0.09,-0.01
293.502,0.4545,0.0099133,0,8.18491,0.371847,0.09,-0.01
293.502,0.44968,0.0104931,0,8.18173,0.396169,0.09,-0.01
293.503,0.444627,0.0110687,0,8.17885,0.420209,0.09,-0.01
293.504,0.439348,0.0116415,0,8.17627,0.443973,0.09,-0.01
293.505,0.433849,0.0122124,0,8.17397,0.467462,0.09,-0.01
293.507,0.428134,0.0127824,0,8.17195,0.49068,0.09,-0.01
293.508,0.42221,0.0133519,0,8.17022,0.513631,0.09,-0.01
293.511,0.416081,0.0139212,0,8.16876,0.536317,0.09,-0.01
293.514,0.409751,0.0144905,0,8.16757,0.558742,0.09,-0.01
293.517,0.403224,0.0150596,0,8.16664,0.580908,0.09,-0.01
293.522,0.396506,0.0156284,0,8.16597,0.602818,0.09,-0.01
293.527,0.389599,0.0161963,0,8.16555,0.624476,0.09,-0.01
293.534,0.38251,0.0167629,0,8.16537,0.645883,0.09,-0.01
293.542,0.375241,0.0173273,0,8.16543,0.667044,0.09,-0.01
293.552,0.367799,0.0178886,0,8.16572,0.687961,0.09,-0.01
293.565,0.360188,0.0184459,0,8.16623,0.708637,0.09,-0.01
293.579,0.352413,0.018998,0,8.16696,0.729075,0.09,-0.01
293.597,0.344481,0.0195436,0,8.16789,0.749276,0.09,-0.01
293.619,0.336396,0.0200813,0,8.16903,0.769245,0.09,-0.01
293.645,0.328166,0.0206098,0,8.17034,0.788983,0.09,-0.01
293.675,0.319798,0.0211273,0,8.17184,0.808494,0.09,-0.01
293.712,0.311298,0.0216323,0,8.17351,0.82778,0.09,-0.01
293.754,0.302675,0.022123,0,8.17534,0.846844,0.09,-0.01
293.804,0.293936,0.0225978,0,8.17732,0.865687,0.09,-0.01
293.862,0.285091,0.0230548,0,8.17944,0.884314,0.09,-0.01
293.93,0.276148,0.0234922,0,8.18168,0.902725,0.09,-0.01
294.008,0.267117,0.0239082,0,8.18405,0.920924,0.09,-0.01
294.098,0.258008,0.024301,0,8.18653,0.938914,0.09,-0.01
294.201,0.248831,0.024669,0,8.18911,0.956696,0.09,-0.01
294.319,0.239597,0.0250104,0,8.19177,0.974272,0.09,-0.01
294.452,0.230317,0.0253238,0,8.19451,0.991647,0.09,-0.01
294.602,0.221002,0.0256078,0,8.19732,1.00882,0.09,-0.01
294.771,0.211665,0.025861,0,8.20019,1.0258,0.09,-0.01
294.961,0.202317,0.0260823,0,8.20309,1.04258,0.09,-0.01
295.171,0.19297,0.0262706,0,8.20604,1.05916,0.09,-0.01
295.405,0.183637,0.0264251,0,8.209,1.07556,0.09,-0.01
295.663,0.174331,0.0265446,0,8.21198,1.09176,0.09,-0.01
295.946,0.165063,0.0266282,0,8.21497,1.10778,0.09,-0.01
296.255,0.155846,0.0266745,0,8.21795,1.12362,0.09,-0.01
296.592,0.146695,0.0266817,0,8.22091,1.13927,0.09,-0.01
296.958,0.137622,0.0266474,0,8.22386,1.15474,0.09,-0.01
297.352,0.128642,0.0265682,0,8.22677,1.17003,0.09,-0.01
297.775,0.119769,0.0264393,0,8.22964,1.18515,0.09,-0.01
298.228,0.11102,0.0262548,0,8.23248,1.20009,0.09,-0.01
298.71,0.10241,0.0260065,0,8.23526,1.21486,0.09,-0.01
299.221,0.0939595,0.0256848,0,8.23798,1.22946,0.09,-0.01
299.76,0.0856882,0.0252776,0,8.24065,1.24389,0.09,-0.01
300.327,0.077619,0.0247711,0,8.24326,1.25816,0.09,-0.01
300.92,0.0697773,0.0241499,0,8.2458,1.27226,0.09,-0.01
301.539,0.0621911,0.0233973,0,8.24828,1.2862,0.09,-0.01
302.182,0.0548912,0.0224963,0,8.25069,1.29998,0.09,-0.01
302.846,0.0479111,0.0214311,0,8.25302,1.31359,0.09,-0.01
303.532,0.0412865,0.0201878,0,8.25529,1.32705,0.09,-0.01
304.236,0.0350549,0.018757,0,8.25747,1.34036,0.09,-0.01
293.5,0.53985,0,0,8.25875,0,0.1,-0.01
293.5,0.539335,0.000938593,0,8.25386,0.0286091,0.1,-0.01
293.5,0.538918,0.00196683,0,8.24581,0.0568883,0.1,-0.01
293.5,0.537684,0.0029831,0,8.23942,0.0848413,0.1,-0.01
293.5,0.53611,0.00395173,0,8.23305,0.112472,0.1,-0.01
293.5,0.534137,0.00488199,0,8.22692,0.139784,0.1,-0.01
293.5,0.531778,0.0057695,0,8.22109,0.166781,0.1,-0.01
293.5,0.529055,0.00661849,0,8.21553,0.193467,0.1,-0.01
293.5,0.525986,0.00743447,0,8.21027,0.219845,0.1,-0.01
293.5,0.522586,0.0082226,0,8.2053,0.245919,0.1,-0.01
293.501,0.51887,0.00898779,0,8.20064,0.271692,0.1,-0.01
293.501,0.514852,0.00973439,0,8.19628,0.297168,0.1,-0.01
293.501,0.510544,0.0104662,0,8.19222,0.322351,0.1,-0.01
293.501,0.505957,0.0111865,0,8.18846,0.347243,0.1,-0.01
293.502,0.501101,0.0118981,0,8.18501,0.371847,0.1,-0.01
293.502,0.495984,0.0126032,0,8.18185,0.396169,0.1,-0.01
293.503,0.490614,0.0133039,0,8.17899,0.420209,0.1,-0.01
293.504,0.484996,0.0140017,0,8.17642,0.443973,0.1,-0.01
293.505,0.479138,0.0146979,0,8.17414,0.467462,0.1,-0.01
293.506,0.473045,0.0153933,0,8.17214,0.49068,0.1,-0.01
293.508,0.466721,0.0160888,0,8.17043,0.513631,0.1,-0.01
293.51,0.460172,0.0167846,0,8.16899,0.536317,0.1,-0.01
293.513,0.453402,0.0174809,0,8.16781,0.558742,0.1,-0.01
293.516,0.446416,0.0181777,0,8.1669,0.580908,0.1,-0.01
293.52,0.439217,0.0188747,0,8.16625,0.602818,0.1,-0.01
293.525,0.43181,0.0195714,0,8.16585,0.624476,0.1,-0.01
293.532,0.4242,0.0202672,0,8.1657,0.645883,0.1,-0.01
293.539,0.416391,0.0209611,0,8.16578,0.667044,0.1,-0.01
293.549,0.408387,0.0216521,0,8.16609,0.687961,0.1,-0.01
293.561,0.400195,0.0223391,0,8.16663,0.708637,0.1,-0.01
293.575,0.391818,0.0230206,0,8.16738,0.729075,0.1,-0.01
293.592,0.383264,0.0236953,0,8.16833,0.749276,0.1,-0.01
293.612,0.374537,0.0243613,0,8.16949,0.769245,0.1,-0.01
293.637,0.365645,0.025017,0,8.17083,0.788983,0.1,-0.01
293.666,0.356594,0.0256606,0,8.17236,0.808494,0.1,-0.01
293.7,0.347392,0.0262899,0,8.17405,0.82778,0.1,-0.01
293.741,0.338047,0.026903,0,8.17591,0.846844,0.1,-0.01
293.789,0.328567,0.0274978,0,8.17791,0.865687,0.1,-0.01
293.844,0.318962,0.028072,0,8.18006,0.884314,0.1,-0.01
293.909,0.30924,0.0286236,0,8.18234,0.902725,0.1,-0.01
293.984,0.299411,0.0291501,0,8.18473,0.920924,0.1,-0.01
294.071,0.289486,0.0296496,0,8.18724,0.938914,0.1,-0.01
294.17,0.279476,0.0301198,0,8.18985,0.956696,0.1,-0.01
294.283,0.269393,0.0305587,0,8.19254,0.974272,0.1,-0.01
294.412,0.259247,0.0309643,0,8.19531,0.991647,0.1,-0.01
294.558,0.249051,0.0313348,0,8.19815,1.00882,0.1,-0.01
294.722,0.238819,0.0316686,0,8.20104,1.0258,0.1,-0.01
294.906,0.228561,0.031964,0,8.20398,1.04258,0.1,-0.01
295.112,0.218293,0.0322196,0,8.20695,1.05916,0.1,-0.01
295.34,0.208026,0.032434,0,8.20994,1.07556,0.1,-0.01
295.592,0.197776,0.032606,0,8.21295,1.09176,0.1,-0.01
295.87,0.187556,0.0327339,0,8.21596,1.10778,0.1,-0.01
296.174,0.177379,0.032816,0,8.21896,1.12362,0.1,-0.01
296.506,0.167262,0.03285,0,8.22195,1.13927,0.1,-0.01
296.866,0.157219,0.0328327,0,8.22491,1.15474,0.1,-0.01
297.255,0.147265,0.03276,0,8.22784,1.17003,0.1,-0.01
297.674,0.137417,0.0326263,0,8.23073,1.18515,0.1,-0.01
298.123,0.127692,0.0324243,0,8.23357,1.20009,0.1,-0.01
298.601,0.118109,0.0321447,0,8.23636,1.21486,0.1,-0.01
299.109,0.108688,0.031776,0,8.23909,1.22946,0.1,-0.01
299.645,0.099452,0.0313042,0,8.24175,1.24389,0.1,-0.01
300.21,0.090424,0.0307132,0,8.24436,1.25816,0.1,-0.01
300.803,0.0816314,0.029985,0,8.24689,1.27226,0.1,-0.01
301.421,0.0731038,0.0291003,0,8.24935,1.2862,0.1,-0.01
302.063,0.0648739,0.0280392,0,8.25175,1.29998,0.1,-0.01
302.729,0.0569771,0.0267829,0,8.25407,1.31359,0.1,-0.01
303.415,0.0494513,0.0253151,0,8.25631,1.32705,0.1,-0.01
304.121,0.0423366,0.0236243,0,8.25849,1.34036,0.1,-0.01
293.5,0.58725,0,0,8.25859,0,0.11,-0.01
293.5,0.586729,0.00111891,0,8.25368,0.0286091,0.11,-0.01
293.5,0.586282,0.00231056,0,8.24562,0.0568883,0.11,-0.01
293.5,0.585007,0.00348684,0,8.23924,0.0848413,0.11,-0.01
293.5,0.583372,0.00461274,0,8.23289,0.112472,0.11,-0.01
293.5,0.581328,0.00569747,0,8.22677,0.139784,0.11,-0.01
293.5,0.57888,0.00673684,0,8.22096,0.166781,0.11,-0.01
293.5,0.576052,0.00773465,0,8.21542,0.193467,0.11,-0.01
293.5,0.57286,0.0086965,0,8.21018,0.219845,0.11,-0.01
293.5,0.569318,0.00962778,0,8.20523,0.245919,0.11,-0.01
293.501,0.565443,0.0105338,0,8.20059,0.271692,0.11,-0.01
293.501,0.561246,0.0114192,0,8.19625,0.297168,0.11,-0.01
293.501,0.556741,0.0122883,0,8.1922,0.322351,0.11,-0.01
293.501,0.551937,0.0131447,0,8.18846,0.347243,0.11,-0.01
293.502,0.546844,0.0139916,0,8.18503,0.371847,0.11,-0.01
293.502,0.541472,0.0148317,0,8.18188,0.396169,0.11,-0.01
293.503,0.535826,0.0156672,0,8.17904,0.420209,0.11,-0.01
293.504,0.529915,0.0164999,0,8.17649,0.443973,0.11,-0.01
293.504,0.523743,0.0173313,0,8.17422,0.467462,0.11,-0.01
293.506,0.517317,0.0181626,0,8.17224,0.49068,0.11,-0.01
293.507,0.510642,0.0189945,0,8.17054,0.513631,0.11,-0.01
293.509,0.503721,0.0198275,0,8.16912,0.536317,0.11,-0.01
293.512,0.496561,0.0206619,0,8.16796,0.558742,0.11,-0.01
293.515,0.489164,0.0214977,0,8.16707,0.580908,0.11,-0.01
293.519,0.481535,0.0223345,0,8.16644,0.602818,0.11,-0.01
293.524,0.473678,0.0231718,0,8.16606,0.624476,0.11,-0.01
293.53,0.465599,0.0240088,0,8.16592,0.645883,0.11,-0.01
293.537,0.4573,0.0248446,0,8.16602,0.667044,0.11,-0.01
293.546,0.448786,0.025678,0,8.16635,0.687961,0.11,-0.01
293.557,0.440064,0.0265075,0,8.16691,0.708637,0.11,-0.01
293.57,0.431137,0.0273318,0,8.16768,0.729075,0.11,-0.01
293.586,0.422012,0.0281489,0,8.16866,0.749276,0.11,-0.01
293.605,0.412694,0.028957,0,8.16984,0.769245,0.11,-0.01
293.628,0.40319,0.0297541,0,8.1712,0.788983,0.11,-0.01
293.656,0.393508,0.0305379,0,8.17275,0.808494,0.11,-0.01
293.689,0.383653,0.0313061,0,8.17447,0.82778,0.11,-0.01
293.727,0.373635,0.0320564,0,8.17635,0.846844,0.11,-0.01
